MODEL RESULTS for run at: cv_rf_10_X_tillwk4_qids_sr_y_wk8_rem_qids_sr_elas_20201011-1151.txt

Model Parameters:-----------------------------------
Evaluation: cv
Model: rf
Feature selection: elas
X is: C:\Users\jjnun\Documents\Sync\Research\1_CANBIND_Replication\teyden-git\data\final_datasets\to_run_20200809\X_tillwk4_qids_sr__final.csv
y is: C:/Users/jjnun\Documents/Sync\Research/1_CANBIND_Replication/teyden-git/data/final_datasets/to_run_20200809/y_wk8_rem_qids_sr__final.csv
10 runs of 10-fold CV

Summary of Results:------------------------------------
Mean accuracy is: 0.6993, with Standard Deviation: 0.003482
Mean balanced accuracy is: 0.7069, with Standard Deviation: 0.003409
Mean AUC is: 0.7948, with Standard Deviation: 0.002478
Mean sensitivty is: 0.7596, with Standard Deviation: 0.006483
Mean specificty is: 0.6542, with Standard Deviation: 0.005103
Mean precision is: 0.6220, with Standard Deviation: 0.003174
Mean f1 is: 0.6830, with Standard Deviation: 0.0035
Mean true positive is: 0.3252, with Standard Deviation: 0.002912
Mean false positive is: 0.1976, with Standard Deviation: 0.003075
Mean true negative is: 0.3741, with Standard Deviation: 0.003073
Mean false negative is: 0.1030, with Standard Deviation: 0.002911
Mean number of features used is: 30.9827 of 480, with Standard Deviation: 0.0237

Feature Importance And Use:---------------------------
Top 30 Features by importance, in descending order (1st most important):
By position in data matrix, 1 added to skip index=0 
[351 404 403 367 470 445 448 459 480 439 471 479 434 429 447 452 427 474
 475 435 436 446 443 431 472 476 458 464 438 391]
qids01_w0sr__vmdsd
qlesq01__qlesq07
qlesq01__qlesq06
qids01_w2c__vhysm
imput_maier
ucq01__ucq170
ucq01__ucq060
wpai01__wpai_pctwrkimp
imput_qidscpccg

ucq01__ucq110
imput_santen
imput_idsc5pccg
ucq01__ucq030
side_effects01__fisfq
ucq01__ucq050
wpai01__wpai03
sfhs01__pcs12
imput_hamdret
imput_hamdanx
ucq01__ucq080
ucq01__ucq091
ucq01__ucq040
ucq01__ucq150
side_effects01__grseb
imput_gibbons
imput_hamdsle
wpai01__wpai_pctworked
wsas01__wsas03
ucq01__ucq100
qids01_w2sr__vvwsf

Statistical Significance:----------------------------
Raw results:----------------------------------------
Accuracies
[0.69311958,0.70404564,0.69741656,0.70536358,0.69875855,0.69906017,0.69972679,0.69973881,0.69512382,0.70072454]
Balanced Accuracies
[0.69970984,0.71057453,0.70566954,0.71260354,0.7065726,0.70742651,0.70630181,0.70689887,0.70380789,0.70947909]
AUCs
[0.79409974,0.79664762,0.79456095,0.79619843,0.79742004,0.79606981,0.7948642,0.78813656,0.79376374,0.79604802]
Sensitivites
[0.74653351,0.75606633,0.75766387,0.76617778,0.75996101,0.76807838,0.75366922,0.76105366,0.75812623,0.76846703]
Specificities
[0.65288617,0.66508273,0.65367521,0.6590293,0.65318418,0.64677464,0.65893439,0.65274408,0.64948955,0.65049116]
Precisions
[0.61754408,0.62795287,0.62064954,0.626333,0.62134193,0.61962389,0.62471751,0.62136668,0.61868288,0.62205792]
F1s
[0.67512985,0.68535555,0.68101807,0.68777927,0.68294299,0.68561351,0.6824434,0.68336168,0.67986927,0.68679673]
Number of features used
[30.99333333,30.97666667,31.,30.98333333,30.99333333,30.97333333,30.99666667,30.91666667,31.,30.99333333]
Mean Feature importances Across Runs
[,1.1312e-311,1.1312e-311,1.2250e-008,2.0629e-004,1.1312e-311,3.0547e-004,1.1312e-311
,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.5450e-003
,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,8.1998e-003,1.1312e-311
,3.6151e-004,4.9073e-006,1.1312e-311,4.4421e-004,1.1312e-311,1.1312e-311,1.1312e-311
,1.1312e-311,1.1581e-008,1.7581e-004,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311
,1.1312e-311,1.1312e-311,1.3007e-002,1.1312e-311,1.1312e-311,7.2587e-005,1.2908e-004
,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.8026e-003
,1.1312e-311,1.1312e-311,1.1312e-311,2.0866e-002,4.7173e-004,1.1312e-311,1.7745e-003
,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,5.3087e-005,1.1312e-311
,4.1513e-005,1.1312e-311,1.7210e-004,1.6813e-004,1.1312e-311,1.1312e-311,1.1312e-311
,1.1312e-311,1.1312e-311,1.1312e-311,6.7986e-003,3.1662e-009,8.5166e-003,3.3398e-010
,1.1312e-311,6.7890e-011,1.1312e-311,5.2781e-011,8.1670e-010,1.3098e-008,1.1312e-311
,5.4069e-010,1.1312e-311,1.1312e-311,2.6307e-003,1.1312e-311,1.1312e-311,1.1312e-311
,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311
,1.1312e-311,5.5351e-009,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,3.2746e-002
,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,3.5503e-004,1.1312e-311
,1.1312e-311,1.1094e-003,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311
,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,8.7921e-003
,1.1312e-311,1.1312e-311,4.3761e-003,1.1312e-311,1.1312e-311,1.5462e-004,1.1312e-311
,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311,1.1312e-311
,1.1312e-311,2.0059e-004,1.1312e-311,1.1312e-311,1.1312e-311,9.6957e-312,9.6957e-312
,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312
,9.6957e-312,5.7417e-003,9.6957e-312,9.6562e-003,9.6957e-312,9.6957e-312,9.6957e-312
,9.6957e-312,2.8542e-003,9.6957e-312,1.8850e-003,6.5769e-003,3.3553e-003,9.6957e-312
,9.6957e-312,9.6957e-312,9.6957e-312,1.8166e-010,1.3949e-002,9.6957e-312,9.6957e-312
,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312
,9.6957e-312,9.6957e-312,9.6957e-312,1.4875e-004,9.6957e-312,9.6957e-312,9.6957e-312
,9.6957e-312,9.7956e-004,6.0442e-004,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312
,2.2334e-003,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312,9.6957e-312
