MODEL RESULTS for run at: cv_rf_100_X_tillwk4_qids_c__final_y_wk8_resp_qids_c__final_all_20200811-0127.txt

Model Parameters:-----------------------------------
Evaluation: cv
Model: rf
Feature selection: all
X is: C:\Users\jjnun\Documents\Sync\Research\1_CANBIND_Replication\teyden-git\data\final_datasets\to_run_20200809\X_tillwk4_qids_c__final.csv
y is: C:/Users/jjnun\Documents/Sync\Research/1_CANBIND_Replication/teyden-git/data/final_datasets/to_run_20200809/y_wk8_resp_qids_c__final.csv
100 runs of 10-fold CV

Summary of Results:------------------------------------
Mean accuracy is: 0.6669, with Standard Deviation: 0.002509
Mean balanced accuracy is: 0.6985, with Standard Deviation: 0.002424
Mean AUC is: 0.7758, with Standard Deviation: 0.001466
Mean sensitivty is: 0.5488, with Standard Deviation: 0.003722
Mean specificty is: 0.8482, with Standard Deviation: 0.003416
Mean precision is: 0.8477, with Standard Deviation: 0.003055
Mean f1 is: 0.6655, with Standard Deviation: 0.0031
Mean true positive is: 0.3324, with Standard Deviation: 0.002176
Mean false positive is: 0.0598, with Standard Deviation: 0.001370
Mean true negative is: 0.3345, with Standard Deviation: 0.001369
Mean false negative is: 0.2733, with Standard Deviation: 0.002176
Mean number of features used is: 466.4274 of 480, with Standard Deviation: 0.1236

Feature Importance And Use:---------------------------
Top 30 Features by importance, in descending order (1st most important):
By position in data matrix, 1 added to skip index=0 
[480 479 380 478 397 368 427 414 467 276  82 376   3 428 274 377 385 464
 462  30 364  75 346  35 363 100 453 391 456 374]
imput_qidscpccg

imput_idsc5pccg
qids01_w2c__qstot
imput_idsc5w2
qids01_w2sr__qstot
qids01_w2c__vmdsd
sfhs01__pcs12
qlesq01__totqlesq
wsas01__totwsas
phx01__episode_date
dm01_w0__totincom
qids01_w2c__vintr
interview_age
sfhs01__mcs12
phx01__dage
qids01_w2c__vengy
qids01_w2sr__vmdsd
wsas01__wsas03
wsas01__wsas01
dm01_enroll__resm
qids01_w2c__vsoin
dm01_w0__mempl
qids01_w0c__qstot
dm01_enroll__educat
qids01_w0sr__qstot
hrsd01__hdtot_r
wpai01__wpai04
qids01_w2sr__vvwsf
wpai01__wpai_totalhrs
qids01_w2c__vvwsf

Statistical Significance:----------------------------
Raw results:----------------------------------------
Accuracies
[0.67164089,0.67032409,0.66733075,0.6666608,0.66766298,0.66468835,0.66963763,0.66766738,0.66699303,0.66368287,0.66167961,0.6679919,0.66898308,0.66999406,0.66633297,0.66301732,0.66467074,0.66899078,0.67097204,0.66500847,0.66831863,0.67295769,0.66269059,0.6666344,0.66205034,0.66832633,0.66436052,0.66501727,0.66500627,0.66335834,0.66236386,0.67196981,0.66732415,0.66567622,0.66334844,0.66765968,0.66963543,0.66966403,0.66567952,0.6653374,0.66401949,0.66897868,0.66866626,0.6666641,0.66503707,0.67129436,0.66698863,0.66367737,0.66633737,0.66465864,0.66598535,0.66699523,0.66964863,0.66966623,0.66402719,0.6666597,0.66500297,0.66832413,0.66766738,0.66864865,0.66765198,0.66966843,0.6666575,0.66469825,0.67328112,0.66697762,0.67097754,0.66634177,0.66567952,0.66569272,0.6680029,0.66369057,0.6666542,0.66698753,0.66897648,0.66632417,0.6666575,0.66998416,0.66764758,0.66998086,0.66237817,0.66631427,0.67032519,0.66432862,0.66601285,0.66998856,0.668004,0.667993,0.66634507,0.66603595,0.66302172,0.66600845,0.66436492,0.66732305,0.66269389,0.66763878,0.66733625,0.66699633,0.66500077,0.66766628]
Balanced Accuracies
[0.70260603,0.70056914,0.69929066,0.69880621,0.69929195,0.69495337,0.70076554,0.69951103,0.69783762,0.69516228,0.6948329,0.69889803,0.70131787,0.70118116,0.69959234,0.69484956,0.69643061,0.7005545,0.70229607,0.696356,0.69861362,0.703477,0.69515252,0.69851378,0.69305268,0.69985096,0.69647761,0.69669982,0.69691571,0.69529473,0.69470643,0.70376091,0.70018159,0.69811472,0.69548193,0.69942889,0.70065285,0.70053284,0.69698044,0.69671234,0.69508993,0.70109141,0.70145313,0.69820675,0.69629363,0.70385653,0.69885745,0.69489707,0.69685686,0.69730731,0.69715616,0.69850284,0.70093398,0.7009835,0.69472181,0.69745453,0.69586048,0.6999902,0.69850719,0.70038759,0.69983135,0.70052884,0.69873903,0.69630009,0.70475409,0.69759465,0.70306539,0.69765667,0.69811308,0.69731075,0.6991205,0.6969459,0.69847899,0.69874247,0.70038964,0.69881779,0.69853651,0.70168746,0.69962105,0.70135743,0.69539352,0.69765134,0.70192732,0.69583369,0.69799305,0.70111967,0.70029749,0.69794066,0.69804951,0.69732106,0.69483021,0.69829134,0.69649268,0.69893814,0.69433817,0.69902822,0.69941302,0.69835177,0.69570796,0.69990149]
AUCs
[0.77503408,0.7752923,0.7747638,0.77477649,0.77695263,0.77446622,0.779039,0.77704711,0.77533832,0.77454173,0.77384254,0.77448504,0.77451497,0.77695988,0.77456277,0.77562955,0.77474289,0.77673095,0.77649704,0.7769504,0.77631885,0.77408998,0.77595882,0.77705778,0.77417745,0.77742999,0.77783795,0.77727837,0.77655588,0.77734408,0.77468991,0.77675919,0.777687,0.7769524,0.77642831,0.77309887,0.77458588,0.77852106,0.77554094,0.77679887,0.77441267,0.77769593,0.77832968,0.7728591,0.77228674,0.77578671,0.77622381,0.77386092,0.77480224,0.77434834,0.77409102,0.77851134,0.7784765,0.77745646,0.77270192,0.77516695,0.77469945,0.77425477,0.77345512,0.77730992,0.77575447,0.77507422,0.77504065,0.77443611,0.77649535,0.77614884,0.7782181,0.77586733,0.77550137,0.7772888,0.77705669,0.77581683,0.77652145,0.77700745,0.77530161,0.77823143,0.7760784,0.77337853,0.77724301,0.77513142,0.77761819,0.77472333,0.77653559,0.77530375,0.77543985,0.77403971,0.77684517,0.77426152,0.77733193,0.77733519,0.77585551,0.77707446,0.77450632,0.77670552,0.77522519,0.776116,0.77553742,0.77667299,0.77411691,0.77485216]
Sensitivites
[0.55774162,0.55186566,0.5484647,0.55092229,0.54982491,0.54975249,0.55378613,0.55064249,0.54973877,0.54649488,0.53867997,0.54814111,0.54984311,0.55680818,0.5476671,0.53894913,0.5431007,0.54946043,0.55150558,0.54853376,0.55184877,0.5577539,0.54250955,0.55024311,0.5433974,0.5501867,0.54597427,0.54630204,0.54566279,0.54576479,0.54370726,0.55236306,0.54656332,0.54721979,0.54421187,0.54734986,0.55183504,0.55378021,0.5493902,0.54710988,0.54609251,0.54893681,0.54896616,0.5499503,0.54811473,0.55641011,0.54557684,0.54743678,0.55061443,0.54867342,0.54928086,0.55118006,0.55136875,0.55167312,0.54477872,0.54974677,0.54811351,0.54977789,0.54829755,0.548876,0.55099152,0.55444346,0.54627094,0.54874449,0.551635,0.55537328,0.5522943,0.54645781,0.54626248,0.54636079,0.55065871,0.53892827,0.54978555,0.54581679,0.55232359,0.54843777,0.54649803,0.55425801,0.54519723,0.55248117,0.54073707,0.54961673,0.55243695,0.54455649,0.54811964,0.55198551,0.55117841,0.55282389,0.54695825,0.54997879,0.54429631,0.54668291,0.54462632,0.54715281,0.54449102,0.55109024,0.54929756,0.55156719,0.55041415,0.5476555,]
Specificities
[0.84747043,0.84927262,0.85011662,0.84669013,0.84875899,0.84015425,0.84774494,0.84837958,0.84593646,0.84382969,0.85098584,0.84965494,0.85279263,0.84555414,0.85151758,0.85074999,0.84976052,0.85164858,0.85308656,0.84417825,0.84537846,0.8492001,0.84779548,0.84678444,0.84270797,0.84951522,0.84698094,0.84709759,0.84816863,0.84482466,0.8457056,0.85515876,0.85379987,0.84900966,0.84675199,0.85150792,0.84947067,0.84728547,0.84457067,0.8463148,0.84408734,0.85324602,0.8539401,0.8464632,0.84447252,0.85130295,0.85213806,0.84235735,0.84309929,0.8459412,0.84503145,0.84582562,0.85049922,0.85029389,0.8446649,0.8451623,0.84360746,0.85020252,0.84871682,0.85189917,0.84867118,0.84661422,0.85120711,0.84385569,0.85787318,0.83981603,0.85383648,0.84885554,0.84996368,0.84826071,0.84758228,0.85496352,0.84717242,0.85166815,0.8484557,0.84919782,0.85057498,0.84911692,0.85404487,0.85023369,0.85004997,0.84568594,0.85141769,0.84711088,0.84786646,0.85025383,0.84941657,0.84305743,0.84914076,0.84466334,0.84536411,0.84989977,0.84835903,0.85072347,0.84418533,0.8469662,0.84952848,0.84513635,0.84100178,0.85214749]
Precisions
[0.84694141,0.85274651,0.84879284,0.84547816,0.84763421,0.84252047,0.84874373,0.84906956,0.8471232,0.84412762,0.84707436,0.8498296,0.85111543,0.84793228,0.84936812,0.84873375,0.84812246,0.85072979,0.85097085,0.84432641,0.8465269,0.85112186,0.84554476,0.8457975,0.84370591,0.84876274,0.84558753,0.84635937,0.8449655,0.84380385,0.84281078,0.85494809,0.85114982,0.84694644,0.84375321,0.85086498,0.8506407,0.84957138,0.84427142,0.84601905,0.84449547,0.85147209,0.8528623,0.84679995,0.84465804,0.85101988,0.85092606,0.84219355,0.84512011,0.84445352,0.84449305,0.84682765,0.85130709,0.85063549,0.84544941,0.84406644,0.84330018,0.84925607,0.84974197,0.85154998,0.84978648,0.84598822,0.84883193,0.84334437,0.85652738,0.84317668,0.85380218,0.84788419,0.84730664,0.84601092,0.84657163,0.85035297,0.84735032,0.85037758,0.84959693,0.84842406,0.84813541,0.84924491,0.85085162,0.85066972,0.84518848,0.84458835,0.852498,0.84642504,0.84778365,0.85047312,0.8483497,0.84715871,0.85133314,0.84429861,0.84402617,0.84978119,0.84521005,0.84774527,0.84202621,0.84760341,0.84749035,0.84587868,0.84175792,0.84754908]
F1s
[0.67217785,0.66906595,0.66563805,0.66592347,0.66647043,0.66463536,0.66947442,0.66696746,0.66591208,0.66277797,0.65764636,0.6655053,0.66731141,0.67099492,0.66485083,0.65851165,0.66167582,0.66670031,0.6689895,0.66451721,0.66788281,0.6733802,0.66006313,0.66601149,0.66016299,0.6673056,0.66198382,0.66358052,0.66255984,0.66215918,0.66034153,0.67051086,0.66457111,0.66397536,0.66132055,0.66553371,0.66911941,0.66974471,0.66512129,0.66375701,0.66312195,0.66702435,0.66726221,0.66605432,0.6645516,0.67095869,0.66388124,0.66230133,0.66612829,0.66414595,0.66487353,0.66664249,0.66830459,0.66834251,0.66219183,0.66554909,0.66350138,0.66713664,0.66586391,0.66685571,0.66755866,0.66896584,0.66394517,0.66394364,0.67030375,0.66773429,0.66993922,0.66399254,0.66373486,0.66336861,0.66634554,0.6593512,0.6661391,0.66424256,0.66839385,0.66494665,0.66428268,0.67003621,0.66401262,0.66928889,0.65875891,0.66559402,0.668797,0.66192863,0.66455177,0.66879617,0.66733475,0.66841228,0.66473447,0.6651647,0.66106244,0.66469227,0.66224857,0.66484136,0.66079425,0.6666225,0.6661811,0.66708172,0.66498502,0.66510269]
Number of features used
[466.52,466.26,466.27,466.57666667,466.43,466.42666667,466.32333333,466.46,466.42666667,466.56666667,466.47,466.33666667,466.61,466.33333333,466.18666667,466.42666667,466.52666667,466.48666667,466.48,466.47666667,466.35,466.41,466.53333333,466.45,466.27666667,466.56333333,466.74,466.57333333,466.33333333,466.52333333,466.28666667,466.41,466.30333333,466.40333333,466.3,466.47666667,466.46333333,466.48,466.42,466.44,466.49,466.53,466.22666667,466.31666667,466.36,466.42,466.71666667,466.52,466.43,466.57,466.51333333,466.51666667,466.39,466.27,466.25,466.35333333,466.54,466.46666667,466.34333333,466.33333333,466.48,466.39666667,466.26333333,466.46,466.4,466.41333333,466.33333333,466.53,466.23333333,466.55,466.26333333,466.27666667,466.40333333,466.25333333,466.56,466.22333333,466.20666667,466.43333333,466.41666667,466.54,466.37,466.62666667,466.50666667,466.53333333,466.46,466.42333333,466.62,466.29,466.52333333,466.56,466.34,466.48,466.17333333,466.81333333,466.27,466.28333333,466.52,466.45666667,466.49,466.47666667]
Mean Feature importances Across Runs
[1.1411e-03,1.1377e-03,8.4531e-03,1.4526e-03,1.5285e-03,8.5247e-04,1.8095e-03,1.5985e-03,1.4158e-03
,6.8033e-04,1.6212e-03,2.1747e-03,1.5547e-03,1.9709e-03,1.7943e-03,1.1276e-03,1.6051e-03,9.2572e-04
,9.4501e-05,3.9813e-03,1.2293e-03,1.0769e-03,2.1588e-05,9.5721e-04,1.6231e-03,3.6870e-04,3.7423e-04
,3.8823e-07,0.0000e+00,6.6120e-03,1.0094e-03,3.3895e-03,1.6606e-03,3.7265e-03,6.2819e-03,1.2963e-03
,1.8701e-03,2.0898e-03,4.2709e-03,1.0821e-03,5.1767e-04,5.0125e-04,1.0424e-03,2.6556e-04,4.2678e-05
,3.3389e-05,8.8948e-05,6.7455e-04,1.0890e-03,1.0961e-03,9.8225e-04,7.5927e-04,1.0098e-03,6.5006e-04
,9.1074e-04,3.9116e-04,8.0959e-04,8.3280e-04,1.4430e-03,7.9012e-04,6.1154e-04,4.4511e-04,9.1727e-04
,8.6150e-05,9.0489e-04,7.5001e-04,7.6138e-04,7.0472e-04,5.9189e-04,7.8798e-04,7.5246e-04,1.2894e-03
,1.3384e-03,1.1645e-03,6.4852e-03,9.3691e-04,1.8919e-03,4.7443e-04,7.3936e-04,6.5136e-04,1.3412e-03
,8.6712e-03,1.6277e-03,1.7847e-03,1.6577e-03,2.0898e-03,2.4614e-03,8.8652e-04,1.7169e-03,1.4395e-03
,2.5844e-03,2.4894e-03,2.5854e-03,2.1968e-03,2.1642e-03,1.4491e-03,2.0554e-03,2.2940e-03,1.8682e-03
,5.9879e-03,2.4900e-03,2.2974e-03,2.2865e-03,1.6550e-03,2.1121e-03,2.8796e-03,2.0933e-03,2.8925e-03
,2.8308e-03,2.3957e-03,1.0037e-03,2.4814e-03,2.3124e-03,1.5960e-03,1.7897e-03,1.5561e-03,2.3980e-03
,2.3607e-03,2.8144e-03,1.8818e-03,2.5513e-03,3.1321e-03,2.7349e-03,2.2352e-03,1.7023e-03,2.5382e-03
,2.7550e-03,2.2722e-03,2.1008e-03,2.6159e-03,2.2225e-03,9.3617e-04,6.3751e-04,1.0203e-03,1.3100e-03
,8.6706e-04,7.6821e-04,7.2144e-04,9.8778e-04,8.9914e-04,1.0521e-03,1.0236e-03,1.0986e-03,7.5890e-04
,1.0424e-03,8.4820e-04,9.8568e-04,9.4834e-04,9.6111e-04,1.0178e-03,9.5594e-04,9.9191e-04,1.0277e-03
,6.5913e-04,8.7383e-04,1.6949e-03,1.1613e-03,1.3402e-03,1.1688e-03,1.2962e-03,9.9424e-04,1.2506e-03
,1.0864e-03,1.4817e-03,1.0889e-03,1.2195e-03,1.0895e-03,1.1415e-03,1.0297e-03,1.0453e-03,1.0144e-03
,1.2480e-03,1.3983e-03,1.0252e-03,1.1066e-03,1.0118e-03,1.2710e-03,9.2589e-04,9.0947e-04,9.8871e-04
,9.7877e-04,9.3900e-04,9.7345e-04,9.4343e-04,7.4622e-04,5.8253e-04,1.1531e-03,6.5240e-04,1.0039e-03
,1.0912e-03,8.0744e-04,9.7412e-04,7.9152e-04,1.0924e-03,6.7894e-04,9.3621e-04,9.9558e-04,1.0011e-03
,1.0746e-03,9.7797e-04,1.0339e-03,9.4798e-04,9.9266e-04,7.6478e-04,8.2900e-04,7.1431e-04,8.4483e-04
,9.0218e-04,8.3951e-04,8.0374e-04,9.2121e-04,4.9180e-04,2.1645e-04,2.4675e-04,6.5659e-04,1.7499e-03
,9.6385e-04,1.5480e-03,1.4457e-03,8.5992e-04,1.2621e-03,9.3087e-04,7.7872e-04,3.9456e-04,1.0040e-03
,1.1292e-03,9.9171e-04,1.0118e-03,1.0225e-03,1.0523e-03,9.6082e-04,1.0526e-03,9.6638e-04,7.9760e-04
,8.4738e-04,1.0873e-03,9.7918e-04,1.1460e-03,1.0614e-03,1.0216e-03,1.0315e-03,8.0539e-04,7.0460e-04
,5.2669e-04,9.0453e-04,7.0537e-04,5.8131e-04,4.6743e-04,3.9945e-04,3.7094e-04,6.2128e-04,3.7272e-04
,3.6374e-04,1.6285e-03,1.0524e-03,1.0674e-03,1.0116e-03,9.4397e-04,1.0348e-03,1.0940e-03,1.0042e-03
,9.5154e-04,1.0453e-03,1.0859e-03,1.4930e-03,9.2451e-04,8.1470e-04,9.1257e-04,1.0068e-03,1.1941e-03
,8.2255e-04,1.0176e-03,7.8450e-04,7.5768e-03,4.3537e-03,9.0773e-03,1.1527e-03,3.0076e-04,3.0884e-04
,8.1901e-05,5.6408e-04,1.3119e-04,5.7672e-04,5.3716e-04,2.4839e-04,1.0534e-03,1.0598e-03,8.3381e-04
,1.2840e-04,7.6928e-05,4.2737e-05,7.0380e-06,5.9716e-05,8.0965e-05,1.1139e-03,1.1387e-03,1.0746e-03
,6.5738e-04,6.8012e-04,4.1346e-04,5.0196e-04,1.9123e-04,1.0896e-03,1.0217e-03,8.4294e-04,3.2748e-04
,1.1100e-03,6.2344e-04,9.0403e-04,5.1732e-04,6.0825e-04,2.4349e-04,2.9762e-04,3.9001e-05,1.0013e-03
,2.0818e-05,0.0000e+00,0.0000e+00,0.0000e+00,5.2043e-04,3.3473e-04,3.3001e-05,1.0647e-04,2.1722e-04
,1.4036e-04,5.8064e-05,6.2845e-05,8.0570e-05,5.2710e-05,2.2950e-03,2.3249e-03,2.1961e-03,1.8029e-03
,1.7989e-03,2.1111e-03,1.8669e-03,1.8432e-03,1.9012e-03,2.3590e-03,2.7835e-03,2.0428e-03,1.8383e-03
,2.0216e-03,1.7913e-03,2.0274e-03,6.3170e-03,2.6574e-03,2.3233e-03,2.5485e-03,2.0325e-03,2.1437e-03
,2.1610e-03,1.8764e-03,1.9160e-03,1.7883e-03,2.3913e-03,2.3804e-03,1.9443e-03,2.4139e-03,2.4173e-03
,2.3184e-03,2.7885e-03,6.1071e-03,6.5071e-03,3.9587e-03,3.2507e-03,1.7587e-03,1.2192e-02,2.1367e-03
,1.2141e-03,1.7252e-03,1.2133e-03,5.0449e-03,5.5474e-03,2.1452e-03,8.5854e-03,7.3256e-03,3.0983e-03
,2.6915e-03,2.1917e-02,4.4685e-03,3.1340e-03,3.7344e-03,1.9277e-03,6.8486e-03,2.2001e-03,1.2091e-03
,1.8106e-03,1.1375e-03,4.6537e-03,5.7818e-03,2.3371e-03,4.4504e-03,5.1998e-03,4.4757e-03,4.8306e-03
,1.5982e-02,2.7816e-03,2.1976e-03,3.0756e-03,2.7042e-03,3.0883e-03,3.5847e-03,2.9453e-03,3.0691e-03
,2.8108e-03,2.9223e-03,4.2612e-03,3.4653e-03,3.3419e-03,2.4730e-03,3.1265e-03,2.5812e-03,1.0011e-02
,4.0984e-03,2.5783e-03,2.4082e-03,1.1901e-03,1.1151e-03,5.7747e-04,7.8775e-04,3.4595e-03,2.6843e-03
,2.6380e-03,3.1259e-03,4.6891e-03,1.0883e-02,8.3611e-03,3.7837e-03,3.6911e-03,3.4324e-03,1.0005e-03
,1.0786e-03,3.4014e-03,9.0601e-04,7.0516e-04,3.2306e-04,1.4819e-03,5.9965e-04,5.0922e-04,6.7012e-04
,1.0553e-04,1.1748e-04,3.7663e-04,5.6397e-04,6.9575e-04,1.1417e-03,1.0052e-03,2.7213e-03,1.3323e-03
,3.1562e-03,1.9235e-03,5.8156e-03,3.2387e-03,4.9897e-03,5.7191e-03,3.3213e-03,4.1837e-03,3.2257e-03
,4.9892e-03,4.3599e-03,6.6250e-03,4.4149e-03,6.6477e-03,5.3188e-03,5.2923e-03,9.9162e-03,1.1772e-03
,4.2460e-03,4.4404e-03,4.6165e-03,5.0189e-03,4.3846e-03,4.0722e-03,4.6570e-03,3.9624e-03,4.7514e-03
,1.9996e-02,2.7687e-02,3.2670e-02]
Mean Feature importances std. deviation Across Runs
[2.1890e-05,1.7701e-05,4.9955e-05,1.8651e-05,2.4069e-05,1.3938e-05,2.3731e-05,1.9475e-05,2.0993e-05
,1.2856e-05,2.2845e-05,2.6260e-05,2.1201e-05,2.9022e-05,2.1528e-05,1.7205e-05,2.0738e-05,1.3565e-05
,4.6684e-06,1.0487e-04,1.9997e-05,1.7767e-05,2.2039e-06,1.5942e-05,3.8032e-05,8.8395e-06,9.8830e-06
,2.6703e-07,0.0000e+00,5.0545e-05,1.7005e-05,3.4165e-05,2.2674e-05,3.0937e-05,5.3718e-05,2.0053e-05
,1.9722e-05,2.5956e-05,3.7866e-05,1.7985e-05,1.1724e-05,1.1064e-05,1.6676e-05,8.1963e-06,3.5710e-06
,3.3194e-06,4.0412e-06,1.1958e-05,1.9457e-05,1.6880e-05,1.6407e-05,1.2251e-05,1.5664e-05,1.0949e-05
,1.6242e-05,9.8412e-06,1.2897e-05,1.6081e-05,3.2242e-05,1.4130e-05,1.1105e-05,1.1743e-05,1.5093e-05
,5.0268e-06,1.5152e-05,1.5657e-05,1.6733e-05,1.2682e-05,1.0750e-05,1.5001e-05,1.4244e-05,2.4654e-05
,2.3130e-05,2.1927e-05,6.7087e-05,2.3677e-05,2.6176e-05,1.1126e-05,1.3271e-05,1.3591e-05,2.1082e-05
,7.7999e-05,2.2483e-05,1.8461e-05,2.1813e-05,1.9477e-05,3.0111e-05,1.6626e-05,2.1308e-05,2.1873e-05
,2.4434e-05,2.5277e-05,2.9405e-05,2.5485e-05,2.6037e-05,2.0984e-05,2.2142e-05,2.6012e-05,2.1793e-05
,4.4025e-05,3.0124e-05,2.5214e-05,2.5674e-05,2.3310e-05,2.6392e-05,3.3864e-05,2.6387e-05,3.0421e-05
,3.5317e-05,2.4715e-05,1.6194e-05,2.6680e-05,2.4907e-05,2.1583e-05,2.4923e-05,2.0945e-05,2.7580e-05
,2.7186e-05,3.2357e-05,2.3622e-05,2.7875e-05,4.2161e-05,3.3846e-05,2.5004e-05,2.0356e-05,3.4036e-05
,2.5533e-05,2.9336e-05,2.4978e-05,2.6455e-05,2.3098e-05,1.6570e-05,1.2088e-05,1.6761e-05,2.0942e-05
,1.4989e-05,1.4397e-05,1.4675e-05,1.6406e-05,1.4695e-05,1.7538e-05,1.4754e-05,1.7530e-05,1.6319e-05
,2.0029e-05,1.5855e-05,1.6293e-05,1.6123e-05,1.5443e-05,1.6065e-05,1.5259e-05,1.7271e-05,1.5333e-05
,1.2591e-05,1.4341e-05,3.5012e-05,1.9079e-05,2.4541e-05,1.8334e-05,2.3592e-05,1.6107e-05,2.1569e-05
,1.5763e-05,2.5530e-05,1.4080e-05,2.2032e-05,1.6432e-05,2.2983e-05,1.6058e-05,1.8407e-05,1.9198e-05
,2.9263e-05,3.2023e-05,1.6435e-05,2.2230e-05,1.5408e-05,2.6410e-05,1.4908e-05,1.4884e-05,1.5871e-05
,1.5972e-05,1.5131e-05,1.6030e-05,1.4994e-05,1.5097e-05,1.1506e-05,1.9198e-05,1.3093e-05,1.5818e-05
,1.9048e-05,1.5056e-05,1.7079e-05,1.5619e-05,1.8217e-05,1.3394e-05,1.4365e-05,1.9249e-05,1.7365e-05
,1.6905e-05,1.7879e-05,1.7927e-05,1.7605e-05,1.5736e-05,1.5616e-05,1.6505e-05,1.4056e-05,1.4750e-05
,1.5220e-05,1.5445e-05,1.4289e-05,1.4399e-05,1.1176e-05,6.4196e-06,7.3449e-06,1.8752e-05,3.6435e-05
,2.3524e-05,3.5291e-05,3.3364e-05,1.5472e-05,3.0050e-05,1.9846e-05,1.3173e-05,8.4437e-06,1.7584e-05
,2.0853e-05,1.6269e-05,1.6313e-05,1.5891e-05,1.7108e-05,1.6636e-05,1.7908e-05,1.6981e-05,1.6687e-05
,1.5183e-05,1.6861e-05,1.3887e-05,1.8964e-05,1.6571e-05,1.7824e-05,1.6381e-05,1.3529e-05,1.3660e-05
